"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"RP5-1085F17.3",1.22181145009363e-20,-1.29268947081239,0.01,0.023,3.38612825278949e-16,"RP5-1085F17.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTD-2095E4.5",1.32384722870631e-20,-1.0805547818123,0.014,0.028,3.66891020963668e-16,"CTD-2095E4.5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RABL2A",2.16473604640672e-20,-1.09386605861219,0.013,0.027,5.99934947901159e-16,"RABL2A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PIK3C3",2.36599088039395e-20,-1.01284418969025,0.072,0.101,6.55710712592378e-16,"PIK3C3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KLRC4",2.75318774572805e-20,-1.13278928177615,0.015,0.029,7.63018451851072e-16,"KLRC4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-50I19.2",4.13867220304686e-20,-1.24643784837252,0.012,0.025,1.14699161435241e-15,"RP11-50I19.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NAPB",4.49124058493234e-20,-1.12091872765362,0.013,0.027,1.24470241570815e-15,"NAPB","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTB-152G17.6",6.58423861244782e-20,-1.57158915177411,0.007,0.017,1.82475588905379e-15,"CTB-152G17.6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MAN1B1-AS1",6.88444167809794e-20,-1.02467372625536,0.016,0.031,1.90795416666806e-15,"MAN1B1-AS1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LRRC8B",8.1549035972729e-20,-1.04818930311133,0.021,0.037,2.26004998294821e-15,"LRRC8B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SLAMF7",9.2443891664931e-20,-1.2113693158389,0.013,0.026,2.5619900136019e-15,"SLAMF7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FBXL20",9.61173150181807e-20,-1.03711280901942,0.055,0.079,2.66379526841386e-15,"FBXL20","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-539L10.2",1.04812056087644e-19,-1.11862519597951,0.015,0.03,2.90476132241298e-15,"RP11-539L10.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-701H24.9",1.08755338637525e-19,-1.24035637577218,0.012,0.025,3.01404545500037e-15,"RP11-701H24.9","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LENG9",1.30910446578636e-19,-1.22960718432789,0.011,0.024,3.62805211648032e-15,"LENG9","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CCSAP",1.31820395670791e-19,-1.19011060581652,0.026,0.044,3.6532704456203e-15,"CCSAP","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM188A",1.49812446000571e-19,-1.00580955542222,0.02,0.036,4.15190212845984e-15,"FAM188A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CDK2AP1",1.50340072834743e-19,-2.4327521454474,0.003,0.01,4.16652477854208e-15,"CDK2AP1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CRTAM",1.57020730283618e-19,-1.10993170502307,0.022,0.039,4.3516725190802e-15,"CRTAM","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CCL3L3",1.61708528274266e-19,-1.65959927081568,0.004,0.013,4.48159015259302e-15,"CCL3L3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CH507-9B2.9",2.24076801438157e-19,-1.77258769362584,0.005,0.014,6.21006447505708e-15,"CH507-9B2.9","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ITGA1",2.63827526882038e-19,-1.42227482182089,0.009,0.02,7.31171608000881e-15,"ITGA1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"IGF1R",2.65609879759858e-19,-1.6386518827223,0.021,0.038,7.36111220766472e-15,"IGF1R","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-379K17.12",2.79684624926291e-19,-1.84041348075067,0.005,0.014,7.75117969520723e-15,"RP11-379K17.12","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-7F17.8",6.61822889489288e-19,-1.33191795273742,0.009,0.02,1.83417595593061e-14,"RP11-7F17.8","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"IGIP",6.8551865648193e-19,-1.50852362010811,0.007,0.018,1.89984640457402e-14,"IGIP","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZNF827",7.13472787858802e-19,-1.42887432506657,0.019,0.035,1.97731848427189e-14,"ZNF827","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LCORL",9.91376791052098e-19,-1.04913883015393,0.027,0.045,2.74750163872178e-14,"LCORL","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-631N16.2",1.48618118044889e-18,-1.40321196656432,0.013,0.026,4.11880252349605e-14,"RP11-631N16.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AP006621.5",2.09941949839825e-18,-1.11315737885841,0.016,0.03,5.81833119786092e-14,"AP006621.5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-258C19.7",2.27658040991384e-18,-1.48482729232276,0.006,0.016,6.30931494803521e-14,"RP11-258C19.7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-244H3.4",2.31850598463407e-18,-2.09191217150046,0.003,0.01,6.42550748581486e-14,"RP11-244H3.4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTD-2260A17.1",2.63267967605176e-18,-1.80879988211258,0.005,0.014,7.29620845420984e-14,"CTD-2260A17.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"C1orf21",3.28671541990368e-18,-1.29687715687393,0.008,0.019,9.10880311472106e-14,"C1orf21","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GS1-124K5.11",3.86814935681594e-18,-1.38422410644999,0.009,0.02,1.07201891274797e-13,"GS1-124K5.11","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NHSL2",3.96843984164457e-18,-1.84929869103364,0.027,0.044,1.09981341771338e-13,"NHSL2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FAM63A",4.59503867821611e-18,-1.24407240253691,0.008,0.019,1.27346901928081e-13,"FAM63A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-849H4.2",4.95469949948139e-18,-1.02747023582275,0.015,0.029,1.37314541928627e-13,"RP11-849H4.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SEC31B",5.56853987210247e-18,-1.00175259957406,0.017,0.031,1.54326514015448e-13,"SEC31B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FDX1L",5.59403756524158e-18,-1.06726493316757,0.012,0.025,1.55033157083105e-13,"FDX1L","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FKTN",6.78554552373567e-18,-1.13801543441657,0.012,0.024,1.8805460864481e-13,"FKTN","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NOTCH2NL",6.93533228393543e-18,-1.25657037077685,0.008,0.019,1.92205798916986e-13,"NOTCH2NL","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AC009133.12",7.86440938921796e-18,-1.30769146258845,0.013,0.026,2.17954241812786e-13,"AC009133.12","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-798M19.6",8.45448707757627e-18,-1.03524059686445,0.017,0.032,2.34307654867949e-13,"RP11-798M19.6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"YPEL1",1.13559215186407e-17,-1.58674341711181,0.018,0.032,3.14718008967608e-13,"YPEL1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RASGEF1B",1.39426379555834e-17,-1.07592924029668,0.014,0.027,3.86406268301037e-13,"RASGEF1B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-222K16.2",1.48814809402232e-17,-1.13706465153214,0.014,0.026,4.12425362777345e-13,"RP11-222K16.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-499P20.2",1.80680249396415e-17,-1.88143180643968,0.004,0.011,5.00737243177226e-13,"RP11-499P20.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-215P8.3",1.87583966300036e-17,-1.90355621401763,0.004,0.012,5.1987020420392e-13,"RP11-215P8.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTC-444N24.8",1.91400653528953e-17,-1.41032600997768,0.007,0.017,5.3044777119014e-13,"CTC-444N24.8","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GATC",2.08842731560121e-17,-1.26991144195911,0.038,0.058,5.78786746245719e-13,"GATC","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-448A19.1",2.26167642555882e-17,-1.23952059630706,0.01,0.021,6.26801004579373e-13,"RP11-448A19.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP13-580F15.2",2.49040030417302e-17,-1.02207043307598,0.012,0.025,6.90189540298511e-13,"RP13-580F15.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"DBN1",2.76167490508262e-17,-1.38104656613195,0.007,0.016,7.65370583194597e-13,"DBN1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-418J17.1",3.56044364904002e-17,-1.11709186801493,0.013,0.025,9.86741352894952e-13,"RP11-418J17.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"JMJD8",3.68985541974055e-17,-1.01465028413483,0.041,0.062,1.0226065310269e-12,"JMJD8","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"IKBKAP",3.70625434461017e-17,-1.13332883438316,0.018,0.033,1.02715132906526e-12,"IKBKAP","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CHN2",4.95596272994632e-17,-1.17739262852044,0.012,0.024,1.37349551097732e-12,"CHN2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TLE3",5.58672448905388e-17,-1.45058859484364,0.047,0.068,1.54830482489639e-12,"TLE3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-325F22.2",5.87878359875492e-17,-1.19236961515743,0.009,0.02,1.62924608655894e-12,"RP11-325F22.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PTGDR",6.9213593475114e-17,-1.04030054098739,0.015,0.027,1.91818552956931e-12,"PTGDR","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-473M20.9",7.57075810265145e-17,-1.32321799009483,0.007,0.017,2.09815990056882e-12,"RP11-473M20.9","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-214O1.3",9.41937315224721e-17,-1.13566894180557,0.018,0.032,2.61048507541379e-12,"RP11-214O1.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SFMBT2",1.06453180167388e-16,-1.00093555073472,0.023,0.039,2.95024343515899e-12,"SFMBT2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"EFTUD1",1.20293360605017e-16,-1.03896596736694,0.016,0.029,3.33381019580744e-12,"EFTUD1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-1191J2.5",1.54229438679646e-16,-1.22236951723224,0.009,0.019,4.27431466356771e-12,"RP11-1191J2.5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CHML",2.30522186998754e-16,-1.15768206803442,0.012,0.024,6.38869189048347e-12,"CHML","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MAP3K5",3.22055147394516e-16,-1.13773479308618,0.046,0.066,8.92543635489161e-12,"MAP3K5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"C22orf29",4.31786619264306e-16,-1.20834723761612,0.009,0.019,1.1966534366291e-11,"C22orf29","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"OTUD3",5.18801358043926e-16,-1.26029990580458,0.019,0.032,1.43780608368294e-11,"OTUD3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AGAP6",6.10453618142939e-16,-1.06088264780494,0.011,0.022,1.69181115732134e-11,"AGAP6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"HAUS7",6.40600555129944e-16,-1.03754858473283,0.011,0.023,1.77536037848713e-11,"HAUS7","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-471B22.3",6.58604986738602e-16,-1.06966613734067,0.011,0.022,1.82525786024736e-11,"RP11-471B22.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ST3GAL2",7.59506004515696e-16,-1.3716509620466,0.029,0.046,2.1048949409148e-11,"ST3GAL2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CFAP44",8.53565939739051e-16,-1.34244157616777,0.01,0.021,2.3655726453928e-11,"CFAP44","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"VWA9",9.94438423847551e-16,-1.02004262159,0.013,0.025,2.7559866478511e-11,"VWA9","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"MS4A1",1.03969162387461e-15,-1.4293991961498,0.015,0.027,2.8814013664061e-11,"MS4A1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-192H23.4",1.10075890658583e-15,-1.33767288756689,0.007,0.016,3.05064323371197e-11,"RP11-192H23.4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-206L10.9",1.15626375338202e-15,-1.05948984432837,0.015,0.027,3.20446936612292e-11,"RP11-206L10.9","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TBL1X",1.36416841165484e-15,-1.03637474561254,0.039,0.058,3.78065633606022e-11,"TBL1X","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SLC25A25-AS1",1.41197570234461e-15,-1.18038887286682,0.009,0.018,3.91314946147786e-11,"SLC25A25-AS1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NBPF20",1.82980661082958e-15,-1.10246561942127,0.01,0.02,5.07112604125311e-11,"NBPF20","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP5-1065J22.8",1.88575381942455e-15,-1.16320444339927,0.008,0.017,5.22617813515319e-11,"RP5-1065J22.8","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ACVR1C",3.35274082341907e-15,-1.18117615091238,0.012,0.023,9.29178591802362e-11,"ACVR1C","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PAQR3",3.50609313467118e-15,-1.784059976818,0.016,0.029,9.7167865134277e-11,"PAQR3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTD-2537I9.12",3.52185769182159e-15,-1.64976809425774,0.006,0.015,9.76047640711434e-11,"CTD-2537I9.12","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TLE2",3.75901056206231e-15,-1.00334227200275,0.011,0.022,1.04177218716995e-10,"TLE2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZBTB20-AS2",4.08175732915366e-15,-1.20315959625162,0.011,0.022,1.13121822620165e-10,"ZBTB20-AS2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTD-2341M24.1",4.53839287727342e-15,-1.13183612303229,0.009,0.019,1.25777020200755e-10,"CTD-2341M24.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CD325-N-Cadherin",4.84732421013484e-15,-1.42778184817972,0.007,0.015,1.34338743159677e-10,"CD325-N-Cadherin","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LINC01588",6.46708555321811e-15,-1.10581401871938,0.022,0.037,1.79228809021887e-10,"LINC01588","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LL22NC03-2H8.5",6.51511083099051e-15,-1.09109869180737,0.016,0.028,1.80559781570071e-10,"LL22NC03-2H8.5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RGS18",6.56055335356104e-15,-1.75209608158816,0.006,0.014,1.81819175640591e-10,"RGS18","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-345J4.5",6.81282154655889e-15,-1.322366075444,0.007,0.016,1.88810536341333e-10,"RP11-345J4.5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ADRB2",7.24746622419017e-15,-1.37645437465832,0.017,0.029,2.00856278937206e-10,"ADRB2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TMOD2",7.56251144045867e-15,-1.00105257467457,0.026,0.042,2.09587442060872e-10,"TMOD2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"INPP5A",8.34219058737481e-15,-1.11239006597661,0.008,0.018,2.31195469938506e-10,"INPP5A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KLRC1",8.73045615367683e-15,-1.2959853932286,0.01,0.019,2.41955861843e-10,"KLRC1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-296O14.3",9.15402155408686e-15,-1.05723061589313,0.008,0.017,2.53694553349963e-10,"RP11-296O14.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"OCLN",9.32572357815167e-15,-1.41578308138896,0.006,0.014,2.58453103244895e-10,"OCLN","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-2B6.2",9.50964087715726e-15,-1.5757505514904,0.005,0.013,2.63550187269536e-10,"RP11-2B6.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NPIPB11",1.020927029295e-14,-1.4557492381382,0.006,0.014,2.82939716898815e-10,"NPIPB11","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NOMO1",1.08112204592314e-14,-1.22029289036038,0.008,0.017,2.9962216380714e-10,"NOMO1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"HIVEP3",1.30304531913446e-14,-1.09489444201154,0.034,0.051,3.61125979744923e-10,"HIVEP3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-798G7.8",2.03435734281338e-14,-1.94751388716538,0.004,0.011,5.63801793987299e-10,"RP11-798G7.8","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TP73-AS1",2.23678471639904e-14,-1.22224658203749,0.007,0.016,6.19902516302831e-10,"TP73-AS1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ARL17B",2.44467115754289e-14,-2.05818594631126,0.011,0.021,6.77516164601436e-10,"ARL17B","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FLVCR1",2.5062278737915e-14,-1.02386276100546,0.013,0.024,6.94575992942576e-10,"FLVCR1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-415F23.2",2.5306003210627e-14,-1.09947086033293,0.01,0.02,7.01330572979317e-10,"RP11-415F23.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"EBLN2",2.77639420334903e-14,-1.31713631847447,0.01,0.019,7.6944988951615e-10,"EBLN2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FCRL6",2.82693048004756e-14,-1.24990818699439,0.009,0.019,7.8345551324038e-10,"FCRL6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CASP10",2.83969594279094e-14,-1.00996187133393,0.034,0.05,7.86993333585082e-10,"CASP10","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SMN1",3.10622235739057e-14,-1.08404469880555,0.01,0.021,8.60858464127222e-10,"SMN1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AC074289.1",4.1920467884551e-14,-1.28047373705869,0.008,0.016,1.16178384695245e-09,"AC074289.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KIAA1919",4.60532768993455e-14,-1.06615899541747,0.014,0.025,1.27632051598846e-09,"KIAA1919","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-973H7.1",4.75737102071402e-14,-1.35940046976197,0.008,0.017,1.31845780468068e-09,"RP11-973H7.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-166O4.6",5.01716547467813e-14,-1.75049019881377,0.004,0.011,1.3904572396523e-09,"RP11-166O4.6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-166P13.3",5.0304308863057e-14,-1.16806524646058,0.007,0.016,1.39413361583076e-09,"RP11-166P13.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-372K14.2",5.05940393060466e-14,-1.31972083739447,0.005,0.012,1.40216320532778e-09,"RP11-372K14.2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZNF793",5.82500954816701e-14,-1.0712808640753,0.012,0.022,1.614343146179e-09,"ZNF793","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PVRL3",6.10098861448164e-14,-1.05205749966528,0.012,0.023,1.69082798461744e-09,"PVRL3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SPOPL",6.73132891021143e-14,-1.47544006469684,0.02,0.032,1.865520494176e-09,"SPOPL","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"KCNMB3",7.32982622651565e-14,-1.65932715482839,0.004,0.01,2.03138804041655e-09,"KCNMB3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"PSMD6-AS2",8.03544667876666e-14,-1.00639799356189,0.017,0.029,2.22694369255339e-09,"PSMD6-AS2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"GATSL3",9.10504472086622e-14,-1.1590017589046,0.008,0.016,2.52337209394086e-09,"GATSL3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZNF853",9.86893274564278e-14,-1.26164998440705,0.006,0.013,2.73507602112744e-09,"ZNF853","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZSCAN30",1.11203170487316e-13,-1.36141749684614,0.017,0.029,3.08188466688547e-09,"ZSCAN30","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NRGN",1.14870422002196e-13,-2.22644921941372,0.004,0.011,3.18351887536886e-09,"NRGN","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SLC15A4",1.17613348783768e-13,-1.36837352759088,0.017,0.029,3.25953634819333e-09,"SLC15A4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NR2C2",1.44446292236919e-13,-1.18442998846724,0.038,0.055,4.00318454305397e-09,"NR2C2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"FCGR3A",1.57428197502004e-13,-1.05041616639174,0.01,0.02,4.36296506557055e-09,"FCGR3A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-423H2.3",1.59921112178868e-13,-1.58720090447337,0.004,0.01,4.43205370292514e-09,"RP11-423H2.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"NPIPB15",1.65908711105069e-13,-1.46474233857043,0.007,0.015,4.59799401956588e-09,"NPIPB15","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CCL3",2.05258842205212e-13,-1.22205330906598,0.008,0.016,5.68854355287525e-09,"CCL3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SULT1A3",2.12302393395451e-13,-1.32271085960464,0.007,0.015,5.88374853056153e-09,"SULT1A3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-141B14.1",2.18300651810254e-13,-1.13944094837791,0.007,0.015,6.04998426426937e-09,"RP11-141B14.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CPEB3",2.48589049270692e-13,-1.2870339313878,0.006,0.014,6.88939691148795e-09,"CPEB3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LNX2",3.07141785512792e-13,-1.01182889152065,0.015,0.026,8.51212744370152e-09,"LNX2","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"AC142472.6",3.68914097506781e-13,-1.15669023665659,0.012,0.022,1.02240852983029e-08,"AC142472.6","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SGK494",3.90303764839506e-13,-1.21633741580511,0.01,0.02,1.08168785387621e-08,"SGK494","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-382A20.3",4.17409353696169e-13,-1.08511668687083,0.011,0.021,1.15680828283356e-08,"RP11-382A20.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ATP10A",6.31769307817721e-13,-1.16803128662693,0.02,0.033,1.75088545968603e-08,"ATP10A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-48B3.5",6.78356192654712e-13,-1.0704278099131,0.01,0.02,1.87999635232327e-08,"RP11-48B3.5","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CTB-55O6.13",6.8078775094872e-13,-1.02359839093901,0.007,0.015,1.88673517297928e-08,"CTB-55O6.13","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP4-583P15.10",7.02945951439565e-13,-1.53911243880512,0.004,0.011,1.94814440981961e-08,"RP4-583P15.10","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-11N9.4",8.49584915126459e-13,-1.00585029972567,0.009,0.018,2.35453963378147e-08,"RP11-11N9.4","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-572O17.1",1.01792575423593e-12,-1.24915116772406,0.007,0.015,2.82107943528947e-08,"RP11-572O17.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ZNF683",1.03965022469554e-12,-1.16195503466451,0.01,0.019,2.88128663272121e-08,"ZNF683","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"CCDC7.1",1.117009585082e-12,-1.12488747988553,0.008,0.017,3.09568036409624e-08,"CCDC7.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"LINC01473",1.14401728371108e-12,-1.30310969444255,0.004,0.011,3.17052950007689e-08,"LINC01473","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP1-244F24.1",1.16256823147582e-12,-1.4360818517996,0.005,0.012,3.2219415967121e-08,"RP1-244F24.1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"SNTB1",1.33621005740776e-12,-1.53513088006161,0.014,0.025,3.70317255309987e-08,"SNTB1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"OTUD7A",2.31472510646103e-12,-1.21110301515404,0.006,0.013,6.41502916004611e-08,"OTUD7A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"RP11-707M3.3",2.4691889638923e-12,-1.35942644261906,0.006,0.014,6.84311029453113e-08,"RP11-707M3.3","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"ACVR2A",2.57714369989076e-12,-1.37467355028358,0.022,0.034,7.14229604987725e-08,"ACVR2A","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
"TMEM147-AS1",2.8621530884585e-12,-1.09470520324181,0.008,0.017,7.9321710693539e-08,"TMEM147-AS1","AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group"
