"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"LRRC75A",8.7563554317498e-90,-1.30415962655659,0.076,0.145,2.42673634435514e-85,"LRRC75A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MRE11A",1.09503961103049e-89,-1.5612554613166,0.048,0.108,3.03479277800989e-85,"MRE11A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TBL1XR1",7.61521987678746e-89,-1.01136449972071,0.135,0.211,2.11048203665288e-84,"TBL1XR1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NBPF12",3.26237372669994e-88,-2.14003762489915,0.02,0.066,9.0413425461762e-84,"NBPF12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"XXbac-BPG299F13.17",4.46369283785017e-88,-1.32399665053454,0.077,0.145,1.2370678330818e-83,"XXbac-BPG299F13.17","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PPM1B",7.81359333852919e-88,-1.22824332463399,0.088,0.157,2.16545925783998e-83,"PPM1B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SUZ12",1.85476242062989e-87,-1.01250711482673,0.158,0.235,5.14028857253368e-83,"SUZ12","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CEP85L",4.03741984766306e-86,-1.02118752861966,0.147,0.222,1.11893053658134e-81,"CEP85L","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CDK13",2.68460994785195e-85,-1.19963654364991,0.094,0.163,7.44012800947689e-81,"CDK13","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PSMA2",3.62094096545234e-85,-1.08121172762932,0.125,0.198,1.00350757916546e-80,"PSMA2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KIAA0430",3.66302130112526e-85,-1.26729558336211,0.073,0.138,1.01516972339385e-80,"KIAA0430","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FBXO33",5.36059742132793e-85,-1.33102547926305,0.07,0.134,1.48563596934682e-80,"FBXO33","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MED6",7.10510295122457e-85,-1.18190349668999,0.092,0.162,1.96910823190238e-80,"MED6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DLG1",1.20908355211869e-84,-1.33269021175324,0.07,0.134,3.35085415634174e-80,"DLG1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MSL1",7.0877012725542e-84,-1.23771014286931,0.095,0.164,1.96428553067567e-79,"MSL1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NIN",4.74979847326325e-83,-1.01033411424543,0.134,0.208,1.31635914888018e-78,"NIN","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TRIM33",3.01269558308229e-82,-1.12842530915746,0.091,0.159,8.34938453895425e-78,"TRIM33","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF326",7.18500528308657e-82,-1.12134895828509,0.093,0.161,1.99125236415461e-77,"ZNF326","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"STIM2",4.13446557276489e-81,-1.03988449785115,0.124,0.196,1.14582578883606e-76,"STIM2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"THRA",4.23435653337543e-81,-1.36950486804068,0.074,0.136,1.17350956965967e-76,"THRA","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PARP14",4.49669940305263e-81,-1.10544739760573,0.105,0.174,1.24621527256201e-76,"PARP14","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SPATA13",2.44742417771598e-80,-1.1341257353381,0.11,0.178,6.78279136612208e-76,"SPATA13","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"C1orf228",6.87571541761391e-79,-1.09263330905996,0.101,0.17,1.90553577083752e-74,"C1orf228","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ARL6IP1",1.73781598271782e-78,-1.11006362981074,0.116,0.185,4.81618321450415e-74,"ARL6IP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"EZH1",4.89996913455672e-78,-1.17968088829566,0.099,0.165,1.35797744595105e-73,"EZH1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PKN2",2.06738699295563e-77,-1.03512178329472,0.122,0.191,5.72955631227724e-73,"PKN2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CD84",4.12208990263393e-77,-1.13491202491356,0.101,0.168,1.14239599561597e-72,"CD84","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DGKD",1.34741212515506e-76,-1.18550612433769,0.111,0.178,3.73421796365473e-72,"DGKD","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PRKAG2",6.55503625270162e-76,-1.13113249061136,0.107,0.173,1.81666274707373e-71,"PRKAG2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GNLY",2.0668039874364e-74,-1.30041974687931,0.078,0.139,5.72794057078123e-70,"GNLY","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CDK11A",2.12618847103869e-74,-1.01576591027379,0.134,0.202,5.89251872863662e-70,"CDK11A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"HIPK1",5.55323583309918e-74,-1.08923134536358,0.105,0.17,1.53902377878511e-69,"HIPK1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF451",6.06652106717021e-74,-1.04630247862981,0.11,0.176,1.68127564855555e-69,"ZNF451","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PPP6R2",7.52328396476588e-74,-1.09831725624921,0.119,0.185,2.08500291799522e-69,"PPP6R2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GATAD1",2.37590284121096e-73,-1.53466327802675,0.05,0.103,6.58457713413205e-69,"GATAD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AGFG1",4.18755062876144e-73,-1.21106438385353,0.075,0.135,1.16053778125495e-68,"AGFG1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LRRC58",6.4694466931349e-73,-1.27719035968877,0.072,0.13,1.79294245653541e-68,"LRRC58","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ATHL1",3.17822819427505e-72,-1.10579305150715,0.056,0.111,8.80814161761388e-68,"ATHL1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GTF2IRD2",3.67328624603477e-72,-1.77121246598232,0.026,0.069,1.01801455022608e-67,"GTF2IRD2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"WHAMM",1.27483673081233e-71,-1.19090212898522,0.089,0.15,3.5330825157733e-67,"WHAMM","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GNAQ",2.83669928579804e-71,-1.24573574072411,0.082,0.142,7.8616284006607e-67,"GNAQ","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"LINC00936",5.88754028124273e-71,-1.11245598551693,0.09,0.153,1.63167291354361e-66,"LINC00936","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"AC093323.3",3.87729896852e-70,-1.51475837116411,0.05,0.102,1.07455463613563e-65,"AC093323.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NCOA3",7.47172828031823e-70,-1.01758333494329,0.132,0.197,2.07071477560739e-65,"NCOA3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GATAD2A",4.83263976158884e-69,-1.09583071576438,0.108,0.17,1.33931778352673e-64,"GATAD2A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SLC12A6",8.22981167385714e-69,-1.09803879008833,0.09,0.151,2.28081000729277e-64,"SLC12A6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MED13",2.0603963701221e-68,-1.12737757933651,0.085,0.144,5.7101825001564e-64,"MED13","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MED13L",2.24937796632171e-68,-1.04393779801704,0.097,0.159,6.23392609586398e-64,"MED13L","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ATP9B",2.49251151161948e-68,-1.20720283486314,0.079,0.137,6.90774640330223e-64,"ATP9B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"JCHAIN",5.3673264990765e-68,-3.72324955483014,0.005,0.032,1.48750086595406e-63,"JCHAIN","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MLXIP",6.00079705473239e-68,-1.02973322219956,0.099,0.161,1.66306089574854e-63,"MLXIP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PHF10",9.25510420400934e-68,-1.10100709934621,0.094,0.155,2.56495957909915e-63,"PHF10","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ARID2",3.88026672297628e-67,-1.11213148833854,0.084,0.142,1.07537711960565e-62,"ARID2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MESDC2",4.11062706651602e-67,-1.02056662265941,0.12,0.184,1.13921918521425e-62,"MESDC2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NUDT3",4.34744269214377e-67,-1.05502023601315,0.115,0.177,1.20485026770072e-62,"NUDT3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ARL17A",1.31912557350877e-65,-1.43105240143603,0.04,0.087,3.65582461442221e-61,"ARL17A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CSNK1G2",8.9140649120172e-65,-1.00906110926384,0.121,0.183,2.47044394971645e-60,"CSNK1G2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM118A",1.2310926392065e-64,-1.14388200379153,0.083,0.141,3.4118501402969e-60,"FAM118A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SYNJ2BP",1.68462210364132e-64,-1.32260375133964,0.061,0.112,4.66876169803156e-60,"SYNJ2BP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CTC-444N24.11",3.30865915609754e-64,-1.49109555476644,0.037,0.082,9.16961798520873e-60,"CTC-444N24.11","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF791",3.667970526007e-64,-1.24393131260213,0.064,0.117,1.01654135157758e-59,"ZNF791","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TAOK1",4.01973119441956e-64,-1.0464888128277,0.097,0.156,1.11402830322144e-59,"TAOK1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZCCHC6",4.30848300544778e-64,-1.28803475670643,0.061,0.113,1.1940529801298e-59,"ZCCHC6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DIS3",8.55587071315934e-64,-1.20481926808909,0.076,0.131,2.37117400944498e-59,"DIS3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"INADL",5.89080193582702e-63,-1.27693178740412,0.056,0.106,1.6325768484951e-58,"INADL","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZMYND8",1.23507289049382e-62,-1.05048698579208,0.107,0.166,3.42288100871458e-58,"ZMYND8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KIAA1429",2.14074824231709e-62,-1.34743729494658,0.057,0.107,5.93286967875759e-58,"KIAA1429","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ERC1",5.156962010631e-62,-1.34405280532564,0.052,0.101,1.42920045162628e-57,"ERC1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM63B",5.6565704340015e-62,-1.48811844560918,0.038,0.081,1.56766193007918e-57,"FAM63B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GABPB2",6.59901433855836e-62,-1.22097575031755,0.07,0.123,1.82885083378806e-57,"GABPB2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-284N8.3",1.22281820986288e-61,-1.36682137522104,0.052,0.1,3.38891838681398e-57,"RP11-284N8.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TNIK",2.27470888276054e-61,-1.04991875853525,0.105,0.163,6.30412819768256e-57,"TNIK","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"UHRF2",4.87211794693323e-61,-1.15402766656045,0.076,0.13,1.35025876781308e-56,"UHRF2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF276",1.02893745836686e-60,-1.0207259152688,0.111,0.17,2.8515972721179e-56,"ZNF276","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PREPL",1.41727837097052e-60,-1.18741628991516,0.076,0.129,3.92784527730769e-56,"PREPL","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-83A24.2",2.4157517662816e-60,-1.3489405090188,0.056,0.104,6.69501444507281e-56,"RP11-83A24.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-658F2.8",5.55597204441787e-60,-1.98948863909299,0.02,0.056,1.53978209238997e-55,"RP11-658F2.8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SLC16A10",1.07318960599349e-59,-1.43662157017702,0.04,0.084,2.97423767405037e-55,"SLC16A10","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TARDBP",1.21917905085021e-59,-1.13808334142898,0.08,0.133,3.37883282152627e-55,"TARDBP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"REV1",1.54962217391408e-59,-1.14907212423914,0.073,0.126,4.29462289278548e-55,"REV1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KIAA1033",2.18109503364184e-59,-1.26854093714735,0.056,0.104,6.04468677623499e-55,"KIAA1033","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"STX2",2.64404482999691e-59,-1.31877030980245,0.054,0.102,7.32770584185343e-55,"STX2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"INTS6",3.0487139074163e-59,-1.01146090704244,0.104,0.161,8.44920572301353e-55,"INTS6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"KMT2B",5.50609022722473e-59,-1.21479242918085,0.068,0.118,1.52595784557306e-54,"KMT2B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-902B17.1",7.79917478134837e-59,-1.53288160526586,0.029,0.068,2.16146329890289e-54,"RP11-902B17.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM134B",1.24668269276795e-58,-1.05738183507444,0.107,0.163,3.45505641473708e-54,"FAM134B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-819C21.1",3.05836251587615e-58,-2.13194480218806,0.015,0.046,8.47594587649915e-54,"RP11-819C21.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"WDR26",4.02958542828604e-58,-1.06656779556968,0.084,0.137,1.11675930559519e-53,"WDR26","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PPP3CA",1.74762648439238e-57,-1.32796201316931,0.055,0.102,4.84337203884504e-53,"PPP3CA","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NPIPB5",1.86423274711739e-57,-1.13128232074423,0.053,0.099,5.16653463536113e-53,"NPIPB5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PURB",4.92213921545348e-57,-1.384563615824,0.054,0.1,1.36412166217078e-52,"PURB","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM214A",8.71123703673741e-57,-1.16347322525307,0.074,0.124,2.41423223236141e-52,"FAM214A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TLK2",2.06890382464063e-56,-1.11977071201004,0.078,0.129,5.73376005960905e-52,"TLK2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM21A",2.49429711476307e-56,-1.53891489014661,0.039,0.081,6.91269502385438e-52,"FAM21A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"GPATCH2L",2.98378952598434e-56,-1.02875970593288,0.098,0.153,8.269274292313e-52,"GPATCH2L","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"COMMD3",3.05084234529957e-56,-1.25033486523776,0.063,0.111,8.45510447576324e-52,"COMMD3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PRKX",5.89101370119633e-56,-1.12645042992302,0.073,0.123,1.63263553714955e-51,"PRKX","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RNF169",1.53215822320581e-55,-1.24206843143105,0.069,0.118,4.24622329979258e-51,"RNF169","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CHD7",1.64099099082289e-55,-1.09149158514025,0.088,0.14,4.54784243196655e-51,"CHD7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"VPS13A",2.19265129847618e-55,-1.00355073403846,0.094,0.148,6.07671380859689e-51,"VPS13A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF518A",2.43280231748059e-55,-1.20479303388008,0.068,0.117,6.7422683426657e-51,"ZNF518A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM159A",2.55726512322673e-55,-1.31703899777743,0.051,0.096,7.08720456251056e-51,"FAM159A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"NHLRC3",6.81857289001871e-55,-1.1090618628202,0.085,0.137,1.88969929073979e-50,"NHLRC3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PAPD5",8.15098791335368e-55,-1.41601862417953,0.041,0.083,2.25896479030684e-50,"PAPD5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-334C17.5",1.0963209417991e-54,-1.73990474226041,0.02,0.053,3.03834385810203e-50,"RP11-334C17.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"EIF3B",1.15299820216977e-54,-1.03359822988,0.094,0.147,3.19541921749331e-50,"EIF3B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"DEGS2",3.60660541848845e-54,-2.50000852957734,0.01,0.037,9.99534625679889e-50,"DEGS2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"TNKS2",3.93607564382168e-54,-1.16596756778888,0.071,0.12,1.09084400392874e-49,"TNKS2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PUS7L",8.07249755952896e-54,-1.04456764324238,0.121,0.175,2.23721197364786e-49,"PUS7L","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PIAS2",1.46197621019513e-53,-1.24516116161441,0.058,0.104,4.05172086893478e-49,"PIAS2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PF4",1.79061297693508e-53,-4.88508018656275,0.001,0.019,4.96250480427788e-49,"PF4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"PCNXL4",2.71792359689683e-53,-1.45419427528792,0.048,0.09,7.53245345643988e-49,"PCNXL4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"USF3",5.70355826587651e-53,-1.18346405954918,0.069,0.117,1.58068413780502e-48,"USF3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"FAM35A",3.17116982568259e-52,-1.42367715605774,0.04,0.08,8.78858005489673e-48,"FAM35A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MPHOSPH9",3.70495703247444e-52,-1.04909940430216,0.088,0.139,1.02679179197997e-47,"MPHOSPH9","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"HIVEP1",9.29637244845139e-52,-1.19502105046021,0.063,0.109,2.57639666036382e-47,"HIVEP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"MAPKAP1",4.16329060235714e-51,-1.09703363816962,0.082,0.131,1.15381435753726e-46,"MAPKAP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CDR2",4.41134778816576e-51,-1.1121959912323,0.08,0.128,1.22256092601226e-46,"CDR2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"CDK11B",4.56883275049696e-51,-1.02818379363766,0.106,0.158,1.26620630847273e-46,"CDK11B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"RP11-138A9.1",5.50382561098933e-51,-1.20233383655507,0.038,0.077,1.52533022982958e-46,"RP11-138A9.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"UBN2",7.06702624879889e-51,-1.36809127968581,0.037,0.076,1.95855565459212e-46,"UBN2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZBED5",7.36502696041624e-51,-1.03470697519476,0.089,0.139,2.04114357180976e-46,"ZBED5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ANKLE2",1.02190429651664e-50,-1.00693799008751,0.096,0.147,2.83210556736623e-46,"ANKLE2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"SAMD1",1.26661193151877e-50,-1.16471218820669,0.073,0.121,3.51028830701111e-46,"SAMD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"INPP4A",2.72873129975587e-50,-1.02824274806931,0.096,0.146,7.56240592414342e-46,"INPP4A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
"ZNF609",3.20714518366602e-50,-1.11586534962693,0.079,0.127,8.888282162012e-46,"ZNF609","AS_Group_CD14Mono_vs_Healthy_CD14Mono","downregulated in diseased group"
